Options:
Model:                           Discrete: Independent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=0_Wax1=2.txt
Log File Name:                   LA1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4247409142
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
11000	-55.884105	827	1	0	'0 0 0 0 	0.060495	0.060495	0.060495	0.060495	0.426076	0.219445	0.233973	0.120505	90.318011	
12000	-55.054713	242	1	0	'0 0 0 0 	0.037592	0.037592	0.037592	0.037592	0.440939	0.195820	0.251535	0.111706	92.224503	
13000	-55.921032	541	1	0	'0 0 0 0 	0.063788	0.063788	0.063788	0.063788	0.388886	0.227932	0.241585	0.141597	90.689061	
14000	-55.528078	344	1	0	'0 0 0 0 	0.049110	0.049110	0.049110	0.049110	0.309601	0.261318	0.232684	0.196397	84.793964	
15000	-56.234968	440	1	0	'0 0 0 0 	0.085824	0.085824	0.085824	0.085824	0.430911	0.212592	0.238722	0.117775	75.598536	
16000	-55.959502	570	1	0	'0 0 0 0 	0.083331	0.083331	0.083331	0.083331	0.341970	0.253994	0.231840	0.172197	80.202813	
17000	-57.496065	268	1	0	'0 0 0 0 	0.128983	0.128983	0.128983	0.128983	0.315748	0.245978	0.246355	0.191919	61.763313	
18000	-55.109003	491	1	0	'0 0 0 0 	0.066779	0.066779	0.066779	0.066779	0.345870	0.228235	0.256581	0.169314	53.178711	
19000	-57.718897	253	1	0	'0 0 0 0 	0.074694	0.074694	0.074694	0.074694	0.369531	0.236563	0.240161	0.153744	56.282810	
20000	-55.079981	580	1	0	'0 0 0 0 	0.047388	0.047388	0.047388	0.047388	0.460997	0.185366	0.252220	0.101417	50.205931	
21000	-55.771192	368	1	0	'0 0 0 0 	0.068884	0.068884	0.068884	0.068884	0.348486	0.238776	0.244922	0.167816	54.037839	
22000	-54.863279	786	1	0	'0 0 0 0 	0.054135	0.054135	0.054135	0.054135	0.354175	0.253001	0.229141	0.163684	70.124162	
23000	-55.456578	419	1	0	'0 0 0 0 	0.072440	0.072440	0.072440	0.072440	0.398129	0.239174	0.226580	0.136117	64.724547	
24000	-55.021626	88	1	0	'0 0 0 0 	0.075944	0.075944	0.075944	0.075944	0.405670	0.237156	0.225403	0.131771	34.599772	
25000	-57.609569	390	1	0	'0 0 0 0 	0.071644	0.071644	0.071644	0.071644	0.478196	0.222356	0.204403	0.095045	10.995331	
26000	-56.046817	929	1	0	'0 0 0 0 	0.067789	0.067789	0.067789	0.067789	0.351408	0.256019	0.227111	0.165462	14.572588	
27000	-56.213876	3	1	0	'0 0 0 0 	0.080318	0.080318	0.080318	0.080318	0.386697	0.237064	0.233247	0.142992	7.788896	
28000	-55.031361	690	1	0	'0 0 0 0 	0.069710	0.069710	0.069710	0.069710	0.348104	0.247841	0.236017	0.168038	3.664087	
29000	-55.569774	930	1	0	'0 0 0 0 	0.099572	0.099572	0.099572	0.099572	0.347612	0.224329	0.260164	0.167895	0.783946	
30000	-54.840461	215	1	0	'0 0 0 0 	0.061288	0.061288	0.061288	0.061288	0.350915	0.258737	0.224684	0.165664	17.565037	
31000	-57.829569	864	1	0	'0 0 0 0 	0.137226	0.137226	0.137226	0.137226	0.281533	0.249520	0.248608	0.220339	12.447795	
32000	-55.980340	57	1	0	'0 0 0 0 	0.044732	0.044732	0.044732	0.044732	0.386230	0.240281	0.230248	0.143241	8.231148	
33000	-55.487522	696	1	0	'0 0 0 0 	0.064459	0.064459	0.064459	0.064459	0.354433	0.240474	0.241346	0.163747	0.209767	
34000	-54.935818	344	1	0	'0 0 0 0 	0.058421	0.058421	0.058421	0.058421	0.312370	0.256182	0.237043	0.194405	3.105900	
35000	-56.805650	973	1	0	'0 0 0 0 	0.106473	0.106473	0.106473	0.106473	0.332781	0.253052	0.235266	0.178901	8.565105	
36000	-55.283761	426	1	0	'0 0 0 0 	0.086632	0.086632	0.086632	0.086632	0.357786	0.242462	0.238278	0.161474	0.970927	
37000	-56.653927	804	1	0	'0 0 0 0 	0.071836	0.071836	0.071836	0.071836	0.401600	0.217942	0.246621	0.133837	3.335333	
38000	-54.491001	666	1	0	'0 0 0 0 	0.045100	0.045100	0.045100	0.045100	0.438269	0.234712	0.212967	0.114053	15.493371	
39000	-54.941049	501	1	0	'0 0 0 0 	0.047335	0.047335	0.047335	0.047335	0.334317	0.238912	0.248900	0.177871	2.878684	
40000	-55.191438	364	1	0	'0 0 0 0 	0.078394	0.078394	0.078394	0.078394	0.374260	0.218717	0.256895	0.150129	0.451004	
41000	-55.572063	321	1	0	'0 0 0 0 	0.056555	0.056555	0.056555	0.056555	0.403099	0.225782	0.237879	0.133240	3.188181	
