Options:
Model:                           Discrete: Independent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=0.txt
Log File Name:                   LL1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3475655682
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
11000	-48.646252	438	1	0	'0 0 0 0 	0.031837	0.031837	0.031837	0.031837	0.499020	0.262597	0.156191	0.082192	0.125070	
12000	-46.695177	788	1	0	'0 0 0 0 	0.162507	0.162507	0.162507	0.162507	0.271805	0.248214	0.250878	0.229104	10.024729	
13000	-48.854184	353	1	0	'0 0 0 0 	0.171733	0.171733	0.171733	0.171733	0.260184	0.253833	0.245994	0.239989	2.573073	
14000	-51.145831	730	1	0	'0 0 0 0 	0.037104	0.037104	0.037104	0.037104	0.468216	0.299515	0.141654	0.090615	0.639077	
15000	-48.003618	284	1	0	'0 0 0 0 	0.055410	0.055410	0.055410	0.055410	0.433557	0.258921	0.192538	0.114984	1.135370	
16000	-48.036973	756	1	0	'0 0 0 0 	0.042685	0.042685	0.042685	0.042685	0.432970	0.256803	0.194729	0.115497	0.276802	
17000	-47.912131	897	1	0	'0 0 0 0 	0.050775	0.050775	0.050775	0.050775	0.404431	0.276123	0.189836	0.129609	0.473476	
18000	-47.970081	7	1	0	'0 0 0 0 	0.039278	0.039278	0.039278	0.039278	0.461816	0.310535	0.136119	0.091530	10.351845	
19000	-49.196010	458	1	0	'0 0 0 0 	0.062293	0.062293	0.062293	0.062293	0.460081	0.266760	0.172906	0.100253	0.701764	
20000	-46.436815	628	2	0	'0 0 0 1 	0.117671	0.117671	0.117671	1.073275	0.295259	0.295259	0.204741	0.204741	1.017490	
21000	-48.316247	100	2	0	'0 0 0 1 	0.585113	0.585113	0.585113	7.755841	0.250002	0.250002	0.249998	0.249998	7.971081	
22000	-48.073746	736	1	0	'0 0 0 0 	0.042013	0.042013	0.042013	0.042013	0.459515	0.284757	0.157887	0.097841	0.228183	
23000	-48.393243	97	1	0	'0 0 0 0 	0.052067	0.052067	0.052067	0.052067	0.395749	0.258187	0.209431	0.136633	1.797611	
24000	-46.644565	945	1	0	'0 0 0 0 	0.041728	0.041728	0.041728	0.041728	0.404955	0.289949	0.177795	0.127302	11.898369	
25000	-49.757253	992	1	0	'0 0 0 0 	0.172821	0.172821	0.172821	0.172821	0.290564	0.252684	0.244301	0.212452	24.987128	
26000	-47.618999	31	1	0	'0 0 0 0 	0.055075	0.055075	0.055075	0.055075	0.395354	0.265512	0.202882	0.136252	31.072169	
27000	-47.017808	584	1	0	'0 0 0 0 	0.025614	0.025614	0.025614	0.025614	0.477261	0.315145	0.125033	0.082562	17.883051	
28000	-49.514261	912	1	0	'0 0 0 0 	0.063322	0.063322	0.063322	0.063322	0.466090	0.249670	0.185091	0.099148	34.659846	
29000	-49.906181	526	1	0	'0 0 0 0 	0.037941	0.037941	0.037941	0.037941	0.376359	0.348268	0.143024	0.132349	6.391836	
30000	-48.642309	361	1	0	'0 0 0 0 	0.247903	0.247903	0.247903	0.247903	0.253980	0.249451	0.250518	0.246051	2.571135	
31000	-48.659821	967	1	0	'0 0 0 0 	0.061436	0.061436	0.061436	0.061436	0.407901	0.292997	0.174068	0.125034	0.055805	
32000	-48.298776	308	1	0	'0 0 0 0 	0.037094	0.037094	0.037094	0.037094	0.486388	0.297055	0.134446	0.082111	7.956956	
33000	-48.070427	14	1	0	'0 0 0 0 	0.075036	0.075036	0.075036	0.075036	0.431655	0.250742	0.200902	0.116701	0.045506	
