Options:
Model:                           Discrete: Independent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1193953072
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
11000	-51.279653	662	1	0	'0 0 0 0 	0.021970	0.021970	0.021970	0.021970	0.454703	0.403970	0.074839	0.066489	80.046696	
12000	-49.793231	420	1	0	'0 0 0 0 	0.047060	0.047060	0.047060	0.047060	0.426131	0.288911	0.169822	0.115137	72.953358	
13000	-50.529478	464	1	0	'0 0 0 0 	0.033444	0.033444	0.033444	0.033444	0.500974	0.332575	0.100039	0.066412	68.541707	
14000	-50.392634	744	1	0	'0 0 0 0 	0.037295	0.037295	0.037295	0.037295	0.489461	0.284816	0.142691	0.083032	80.199241	
15000	-49.728989	553	1	0	'0 0 0 0 	0.060139	0.060139	0.060139	0.060139	0.419155	0.280788	0.179687	0.120370	71.146338	
16000	-51.323594	480	1	0	'0 0 0 0 	0.024847	0.024847	0.024847	0.024847	0.456087	0.335860	0.119819	0.088234	77.251763	
17000	-50.485718	271	1	0	'0 0 0 0 	0.124451	0.124451	0.124451	0.124451	0.299808	0.257395	0.238251	0.204546	97.862469	
18000	-50.268656	490	1	0	'0 0 0 0 	0.040011	0.040011	0.040011	0.040011	0.538467	0.267537	0.129602	0.064393	97.539709	
19000	-49.035870	670	1	0	'0 0 0 0 	0.037850	0.037850	0.037850	0.037850	0.484415	0.327688	0.112079	0.075817	89.713735	
20000	-49.833487	690	1	0	'0 0 0 0 	0.096412	0.096412	0.096412	0.096412	0.364709	0.261837	0.217385	0.156069	86.081601	
21000	-49.521671	99	1	0	'0 0 0 0 	0.049487	0.049487	0.049487	0.049487	0.449064	0.299396	0.150920	0.100620	93.520863	
22000	-50.090913	345	1	0	'0 0 0 0 	0.025299	0.025299	0.025299	0.025299	0.458037	0.366296	0.097608	0.078058	96.329944	
23000	-49.760389	178	1	0	'0 0 0 0 	0.031739	0.031739	0.031739	0.031739	0.458102	0.281150	0.161581	0.099167	99.760253	
24000	-52.265483	230	1	0	'0 0 0 0 	0.063373	0.063373	0.063373	0.063373	0.387252	0.270333	0.201648	0.140766	97.564327	
25000	-49.854015	902	1	0	'0 0 0 0 	0.052099	0.052099	0.052099	0.052099	0.442225	0.307046	0.147982	0.102747	89.885668	
26000	-48.523770	68	1	0	'0 0 0 0 	0.048561	0.048561	0.048561	0.048561	0.443482	0.284776	0.165481	0.106261	66.716574	
27000	-48.807123	84	1	0	'0 0 0 0 	0.035422	0.035422	0.035422	0.035422	0.393249	0.323303	0.155559	0.127890	52.086390	
28000	-49.993379	531	1	0	'0 0 0 0 	0.034284	0.034284	0.034284	0.034284	0.427504	0.283742	0.173559	0.115194	44.093916	
29000	-49.493715	382	1	0	'0 0 0 0 	0.042279	0.042279	0.042279	0.042279	0.456820	0.310796	0.138295	0.094089	58.449083	
30000	-51.057862	928	1	0	'0 0 0 0 	0.026873	0.026873	0.026873	0.026873	0.393559	0.434067	0.081969	0.090405	42.154482	
31000	-49.348887	844	1	0	'0 0 0 0 	0.038861	0.038861	0.038861	0.038861	0.458751	0.331914	0.121458	0.087877	43.602637	
32000	-50.017884	127	1	0	'0 0 0 0 	0.044876	0.044876	0.044876	0.044876	0.491387	0.292602	0.135391	0.080620	52.690111	
33000	-51.567611	568	1	0	'0 0 0 0 	0.074204	0.074204	0.074204	0.074204	0.339979	0.254638	0.231782	0.173601	48.551336	
34000	-49.797079	354	1	0	'0 0 0 0 	0.062776	0.062776	0.062776	0.062776	0.396426	0.271755	0.196865	0.134954	36.200315	
35000	-51.227568	176	1	0	'0 0 0 0 	0.056394	0.056394	0.056394	0.056394	0.384475	0.259519	0.212541	0.143464	23.253997	
36000	-49.567696	549	1	0	'0 0 0 0 	0.060566	0.060566	0.060566	0.060566	0.452293	0.279251	0.165978	0.102477	26.862035	
37000	-50.042260	325	1	0	'0 0 0 0 	0.059422	0.059422	0.059422	0.059422	0.418091	0.277060	0.183348	0.121501	10.779987	
38000	-49.977255	702	1	0	'0 0 0 0 	0.042588	0.042588	0.042588	0.042588	0.470892	0.264803	0.169171	0.095133	3.975541	
39000	-50.623582	787	1	0	'0 0 0 0 	0.053794	0.053794	0.053794	0.053794	0.474152	0.271964	0.161342	0.092542	1.862280	
40000	-49.660212	120	1	0	'0 0 0 0 	0.039102	0.039102	0.039102	0.039102	0.532089	0.287943	0.116775	0.063193	5.404182	
41000	-50.818880	466	1	0	'0 0 0 0 	0.030808	0.030808	0.030808	0.030808	0.388910	0.384187	0.114145	0.112758	2.584514	
42000	-48.623422	558	1	0	'0 0 0 0 	0.055186	0.055186	0.055186	0.055186	0.410507	0.322386	0.149612	0.117496	2.284641	
43000	-49.081019	136	1	0	'0 0 0 0 	0.031600	0.031600	0.031600	0.031600	0.356055	0.344866	0.151927	0.147153	1.215562	
44000	-49.674153	661	1	0	'0 0 0 0 	0.093069	0.093069	0.093069	0.093069	0.318461	0.267335	0.225177	0.189027	0.278510	
45000	-48.956201	466	1	0	'0 0 0 0 	0.049799	0.049799	0.049799	0.049799	0.424812	0.319869	0.145649	0.109669	4.032045	
46000	-49.094271	637	1	0	'0 0 0 0 	0.055707	0.055707	0.055707	0.055707	0.390312	0.293252	0.180684	0.135753	17.907810	
47000	-51.095727	401	1	0	'0 0 0 0 	0.087502	0.087502	0.087502	0.087502	0.457348	0.273675	0.168280	0.100698	6.959089	
48000	-51.201742	376	1	0	'0 0 0 0 	0.054203	0.054203	0.054203	0.054203	0.492428	0.256224	0.165325	0.086023	8.590671	
49000	-50.062528	454	1	0	'0 0 0 0 	0.029641	0.029641	0.029641	0.029641	0.514577	0.278480	0.134275	0.072667	4.151742	
50000	-51.208022	57	1	0	'0 0 0 0 	0.032338	0.032338	0.032338	0.032338	0.462474	0.335832	0.116845	0.084849	4.050778	
51000	-49.789702	717	1	0	'0 0 0 0 	0.047169	0.047169	0.047169	0.047169	0.488658	0.279544	0.147448	0.084350	0.682474	
52000	-49.608384	538	1	0	'0 0 0 0 	0.032332	0.032332	0.032332	0.032332	0.436065	0.364010	0.108965	0.090960	1.352087	
53000	-48.596108	384	1	0	'0 0 0 0 	0.048957	0.048957	0.048957	0.048957	0.412824	0.295524	0.169975	0.121678	3.934635	
54000	-49.130966	323	1	0	'0 0 0 0 	0.030419	0.030419	0.030419	0.030419	0.460540	0.314035	0.134031	0.091394	0.464409	
55000	-51.920610	125	1	0	'0 0 0 0 	0.023427	0.023427	0.023427	0.023427	0.399379	0.325061	0.151914	0.123646	0.437950	
56000	-50.847509	455	1	0	'0 0 0 0 	0.054480	0.054480	0.054480	0.054480	0.471562	0.260157	0.172895	0.095385	34.161542	
57000	-48.574096	74	1	0	'0 0 0 0 	0.046019	0.046019	0.046019	0.046019	0.451467	0.316885	0.136111	0.095536	38.616418	
58000	-48.630348	384	1	0	'0 0 0 0 	0.058799	0.058799	0.058799	0.058799	0.411888	0.282449	0.181322	0.124340	22.054633	
59000	-50.450978	291	1	0	'0 0 0 0 	0.051943	0.051943	0.051943	0.051943	0.503193	0.285616	0.134722	0.076469	26.117998	
60000	-48.574769	399	1	0	'0 0 0 0 	0.043406	0.043406	0.043406	0.043406	0.383132	0.322675	0.159696	0.134497	16.552830	
61000	-52.130886	129	1	0	'0 0 0 0 	0.063213	0.063213	0.063213	0.063213	0.385959	0.261872	0.209812	0.142357	21.865652	
62000	-49.713559	462	1	0	'0 0 0 0 	0.067933	0.067933	0.067933	0.067933	0.345576	0.261466	0.223702	0.169255	44.085284	
63000	-50.785736	25	1	0	'0 0 0 0 	0.064606	0.064606	0.064606	0.064606	0.404150	0.276223	0.189862	0.129764	42.458967	
64000	-49.517160	435	1	0	'0 0 0 0 	0.055075	0.055075	0.055075	0.055075	0.467970	0.285241	0.153330	0.093459	32.033124	
65000	-50.311244	10	1	0	'0 0 0 0 	0.028270	0.028270	0.028270	0.028270	0.400564	0.356488	0.128546	0.114401	15.777225	
66000	-52.110377	964	1	0	'0 0 0 0 	0.112300	0.112300	0.112300	0.112300	0.345414	0.252778	0.232016	0.169792	7.629698	
